dropped_record_id,kept_record_id,match_rule,dropped_title,kept_title
R89525A02FCDE,R89525A02FCDE,doi_match,Cost determination and sustainable financing for rural water services in sub-Saharan Africa,Cost determination and sustainable financing for rural water services in sub-Saharan Africa
R59570AD6CBE1,R59570AD6CBE1,doi_match,Dr Who? Equity and diversity among university postgraduate and higher degree cohorts,Dr Who? Equity and diversity among university postgraduate and higher degree cohorts
R2D5EA193F247,R2D5EA193F247,doi_match,An Enhanced RAG-LLM Framework for Decision Support in Sustainable Industrial Engineering and Management,An Enhanced RAG–LLM Framework for Decision Support in Sustainable Industrial Engineering and Management
R06894EC02289,R06894EC02289,doi_match,Retention-driven water flow regulation: A network perspective,Retention-driven water flow regulation: A network perspective
REF8077560E98,REF8077560E98,doi_match,Multi-Source Joint Water Allocation and Route Interconnection Under Low-Flow Conditions: An IMWA-IRRS Framework for the Yellow River Water Supply Region Within Water Network Layout,Multi-Source Joint Water Allocation and Route Interconnection Under Low-Flow Conditions: An IMWA-IRRS Framework for the Yellow River Water Supply Region Within Water Network Layout
RDE6212570374,RDE6212570374,doi_match,OPTIMIZING ENVIRONMENTAL FLOWS BELOW DAMS,Optimizing environmental flows below dams
R225757041453,R225757041453,doi_match,Development and Evaluation of Preharvest Thaumatotibia leucotreta Citrus Fruit Infestation Monitoring for Inclusion in a Systems Approach,Development and Evaluation of Preharvest Thaumatotibia leucotreta Citrus Fruit Infestation Monitoring for Inclusion in a Systems Approach
R1CC82119AFCF,R1CC82119AFCF,doi_match,"Examining liveability in the informal community of Kabawa, Nigeria","Examining liveability in the informal community of Kabawa, Nigeria"
R25C5F4851EB7,R25C5F4851EB7,doi_match,Community management does not equate to participation: fostering community participation in rural water supplies,Community management does not equate to participation: Fostering community participation in rural water supplies
R234DB8702F0E,R234DB8702F0E,doi_match,Developing a Multi-Objective Optimization Scheduling Method for the Yangtze to Huaihe River Water Diversion Project Considering Lake Regulation and Storage,Developing a Multi-Objective Optimization Scheduling Method for the Yangtze to Huaihe River Water Diversion Project Considering Lake Regulation and Storage
R92CAAD8B19CB,R92CAAD8B19CB,doi_match,A review of global aquaculture wastewater treatment and management: Sustainable pathways through technological innovations and policy coordination,A review of global aquaculture wastewater treatment and management: Sustainable pathways through technological innovations and policy coordination
R8BEC157A9C3F,R8BEC157A9C3F,doi_match,ECONOMICS AND THE MODELING OF WATER RESOURCES AND POLICIES,Economics and the modeling of water resources and policies
R7A87CB3D4BDF,R7A87CB3D4BDF,doi_match,Context and intentions: practical associations for fecal sludge management in rural low-income Cambodia,Context and intentions: Practical associations for fecal sludge management in rural low-income Cambodia
R9A79EE717F08,R275321E4E0D6,title_year_match,Replacing the Boeing North Bridge,Replacing the Boeing North Bridge
R6E2C637D926D,R6E2C637D926D,doi_match,"Failed privatisation in urban water utilities: Can PuPs pick up the pieces? Reviewing evidence from Dar es Salaam, 2005-2018","Failed privatisation in urban water utilities: Can PuPs pick up the pieces? Reviewing evidence from Dar es Salaam, 2005–2018"
RFC06177481F0,RFC06177481F0,doi_match,Environmental Sustainability in the Post-Soviet Republics: Cross-Country Evidence from a Composite Index,Environmental Sustainability in the Post-Soviet Republics: Cross-Country Evidence from a Composite Index
R7088BFCA9E17-1,R7088BFCA9E17,doi_match,Participatory diagnosis to identify health problems in a socially vulnerable community,Participatory diagnosis to identify health problems in a socially vulnerable community; [Diagnóstico participativo para identificação de problemas de saúde em comunidade em situação de vulnerabilidade social]
R3C12B6E203E7,R3C12B6E203E7,doi_match,Non-conventional public-private partnerships for water supply to urban slums,Non-conventional public-private partnerships for water supply to urban slums
R20E1981DC1E7,R20E1981DC1E7,doi_match,Game Theory Applications in Equilibrium Water Pricing of Multiple Regional Sources and Users,Game Theory Applications in Equilibrium Water Pricing of Multiple Regional Sources and Users
R9E9C50EFE536,R9E9C50EFE536,doi_match,Water service quality in Tanzania: access and management,Water service quality in Tanzania: Access and management
R9D0487968945,R9D0487968945,doi_match,Health consequences of drought in the WHO Eastern Mediterranean Region: hotspot areas and needed actions,Health consequences of drought in the WHO Eastern Mediterranean Region: hotspot areas and needed actions
R0D60F401DD57,R0D60F401DD57,doi_match,Setting a Baseline Residential Water Demand Management Solution in Urban Towns of Ethiopia,Setting a Baseline Residential Water Demand Management Solution in Urban Towns of Ethiopia
RA5B94EE6BBCA,RA5B94EE6BBCA,doi_match,Actin on trafficking Could actin guide directed receptor transport?,Actin on trafficking: Could actin guide directed receptor transport?
R2962C642022C,R2962C642022C,doi_match,Response strategies for promoting gender equality in public health emergencies: a rapid scoping review,Response strategies for promoting gender equality in public health emergencies: A rapid scoping review
REABF4FFB330F,REABF4FFB330F,doi_match,Mitigating Contaminant-Driven Risks for the Safe Expansion of the Agricultural-Sanitation Circular Economy in an Urbanizing World,Mitigating Contaminant-Driven Risks for the Safe Expansion of the Agricultural─Sanitation Circular Economy in an Urbanizing World
RC49629D1CC81,RC49629D1CC81,doi_match,Waterborne Diseases in Algeria (2000-2023): Spatiotemporal Trends Analysis and Public Health Determinants,Waterborne Diseases in Algeria (2000–2023): Spatiotemporal Trends Analysis and Public Health Determinants
RFD5A081230C5-1,RFD5A081230C5,doi_match,Scarcity Amidst Plenty: Lower Himalayan Cities Struggling for Water,Scarcity amidst plenty: Lower himalayan cities struggling for water security
R2B476BB327C7-1,R2B476BB327C7,doi_match,Evaluation of indicators for the management of urban solid waste generated by national databases,Evaluation of indicators for the management of urban solid waste generated by national databases; [Avaliação de indicadores para a gestão de resíduos sólidos urbanos gerados por bases de dados nacionais]
RA8397FEB93FE,RA8397FEB93FE,doi_match,Review of global sanitation development,Review of global sanitation development
RCA31D3DACF71,RCA31D3DACF71,doi_match,Unintended distortion of regulating water use: Evidence from China,Unintended distortion of regulating water use: Evidence from China
RDD8664471937,RDD8664471937,doi_match,Water insecurity tradeoffs: U.S. drinking water systems during the COVID-19 pandemic,Water insecurity tradeoffs: U.S. drinking water systems during the COVID-19 pandemic
R8D7E142CD6D4,R8D7E142CD6D4,doi_match,Complexities of the urban drinking water systems in Ethiopia and possible interventions for sustainability,Complexities of the urban drinking water systems in Ethiopia and possible interventions for sustainability
R5DEFEB3CB256,R5DEFEB3CB256,doi_match,Getting to Sewers and Sanitation: Doing Public Health within Nineteenth-Century Britain's Citizenship Regimes,Getting to sewers and sanitation: Doing public health within nineteenth-century Britain's citizenship regimes
RB9609FC7BC79,RB9609FC7BC79,doi_match,Investigation of a Cholera Outbreak in Ethiopia's Oromiya Region,Investigation of a cholera outbreak in Ethiopia's Oromiya Region
R4A2A728CBCBA,R4A2A728CBCBA,doi_match,"Potential storage augmentation impacts on hydropower production, irrigation water supply and environmental flows in the Indus Basin in Pakistan","Potential storage augmentation impacts on hydropower production, irrigation water supply and environmental flows in the Indus Basin in Pakistan"
RAA7D8FD459FA,RAA7D8FD459FA,doi_match,Enhancing the Efficiency of Water Supply-Product Market Competition Versus Trade,Enhancing the Efficiency of Water Supply-Product Market Competition Versus Trade
R33806382EBB9,R33806382EBB9,doi_match,On-line monitoring of wastewater quality: a review,On-line monitoring of wastewater quality: A review
REC23C6082BE6,REC23C6082BE6,doi_match,Predicting the shear strength of rubber-incorporated granular waste mixtures with a machine learning approach,Predicting the shear strength of rubber-incorporated granular waste mixtures with a machine learning approach
RD937933E4571,RD937933E4571,doi_match,An Examination of the Levantine Influence on Turkish Culture in the Context of the Sixth Municipality Department,An Examination of the Levantine Influence on Turkish Culture in the Context of the Sixth Municipality Department
REC6F01652C3F,REC6F01652C3F,doi_match,Developing a Subjective Evaluation Scale for Assessing the Built Environments of China's Hygienic City Initiative,Developing a Subjective Evaluation Scale for Assessing the Built Environments of China's Hygienic City Initiative
R04214A9D72EF,R04214A9D72EF,doi_match,"Survival and acclimatation of Populus nigra to drier conditions after damming of an alpine river, southeast France","Survival and acclimatation of Populus nigra to drier conditions after damming of an alpine river, southeast France"
RAAD79CCA8E05,RAAD79CCA8E05,doi_match,Institutionalizing post-occupancy evaluation in African universities: a framework for student-centered housing governance,Institutionalizing post-occupancy evaluation in African universities: a framework for student-centered housing governance
RA390DCD7D534,RA390DCD7D534,doi_match,Rethinking the economics of water: an assessment,Rethinking the economics of water: An assessment
R3F476CB9B352,R3F476CB9B352,doi_match,Challenges and Solutions for Global Water Scarcity,Challenges and Solutions for Global Water Scarcity
RBF5C0EF525CE,RBF5C0EF525CE,doi_match,"""Who Is at ""Fault?'"" The Media and the Stories of Induced Seismicity",“Who Is at ‘Fault?’” The Media and the Stories of Induced Seismicity
R5EF3D8EEF6CE,R5EF3D8EEF6CE,doi_match,Size-selective sieving for detecting teliospores of Tilletia indica in wheat seed samples,Size-selective sieving for detecting teliospores of Tilletia indica in wheat seed samples
R2135F8804D14,R2135F8804D14,doi_match,The influence of adolescents' nutrition knowledge and school food environment on adolescents' dietary behaviors in urban Ethiopia: A qualitative study,The influence of adolescents' nutrition knowledge and school food environment on adolescents' dietary behaviors in urban Ethiopia: A qualitative study
RD7EC04F9A488,RD7EC04F9A488,doi_match,Exploring systems analysis and interdisciplinary research approaches for sustainable development in Africa,Exploring systems analysis and interdisciplinary research approaches for sustainable development in Africa
R2C41FB775CF6,R2C41FB775CF6,doi_match,Delineating spatiotemporal variations of coastal ecosystem service value from the 'past-current-future' perspective,Delineating spatiotemporal variations of coastal ecosystem service value from the ‘past-current-future’ perspective
RBC8617E9FCEC-1,RBC8617E9FCEC,doi_match,Urban water security assessment: investigating inequalities using a multi-scale approach,Urbanwater security assessment: investigating inequalities using amulti-scale approach
RAC17E3116BEC,RAC17E3116BEC,doi_match,Reproductive healthcare for women in IDP camps in Nigeria: An analysis of structural gaps,Reproductive healthcare for women in IDP camps in Nigeria: An analysis of structural gaps
R95F3FA6738E2,R95F3FA6738E2,doi_match,Molecular probing of dissolved organic matter and its transformation in a woolen textile wastewater treatment station,Molecular probing of dissolved organic matter and its transformation in a woolen textile wastewater treatment station
RE87A64A81A9E,RE87A64A81A9E,doi_match,Do rainwater tanks herald a cultural change in household water use?,Do rainwater tanks herald a cultural change in household water use?
R28C62DA450EC,R28C62DA450EC,doi_match,"Transforming cities into sustainable and healthy territories starts with the ""Culture of water"": learning from traditional peoples and communities of the Carapitanga river basin",Transforming cities into sustainable and healthy territories starts with the “Culture of water”: learning from traditional peoples and communities of the Carapitanga river basin
R5891CFC93EEE,R5891CFC93EEE,doi_match,A Review of the Presence of SARS-CoV-2 in Wastewater: Transmission Risks in Mexico,A Review of the Presence of SARS-CoV-2 in Wastewater: Transmission Risks in Mexico
RF05BC6C87EC3,RF05BC6C87EC3,doi_match,The evolving landscape of AI-driven risk management in the biogas production: A systematic and bibliometric review,The evolving landscape of AI-driven risk management in the biogas production: A systematic and bibliometric review
R272C191815B6,R272C191815B6,doi_match,The sensitivity of California water resources to climate change scenarios,The sensitivity of California water resources to climate change scenarios
RA6089FA95DAD-1,RA6089FA95DAD,doi_match,SWOT Analysis of Seaweed Integration in Wastewater and CO Bioremediation Systems,SWOT Analysis of Seaweed Integration in Wastewater and CO2 Bioremediation Systems
REAF8469394DD,REAF8469394DD,doi_match,"Pathways to open market sustainability at Mtapa Open Market in Gweru, Zimbabwe","Pathways to open market sustainability at Mtapa Open Market in Gweru, Zimbabwe"
R3D84F51BA3E0,R3D84F51BA3E0,doi_match,A Simple and Effective Sample Preparation Strategy for MALDI-MS Imaging of Neuropeptide Changes in the Crustacean Brain Due to Hypoxia and Hypercapnia Stress,A Simple and Effective Sample Preparation Strategy for MALDI-MS Imaging of Neuropeptide Changes in the Crustacean Brain Due to Hypoxia and Hypercapnia Stress
R836457AF17F5,R836457AF17F5,doi_match,"The Economic and Social Impact of Informal Caregivers at Mulago National Referral Hospital, Kampala, Uganda","The Economic and Social Impact of Informal Caregivers at Mulago National Referral Hospital, Kampala, Uganda"
R2165F7FA3CBF,R2165F7FA3CBF,doi_match,Visual-Analytics Bridge Complexity and Accessibility for Robust Urban Water Planning,Visual-Analytics Bridge Complexity and Accessibility for Robust Urban Water Planning
RF09E0E0AE95B,RF09E0E0AE95B,doi_match,Unveiling the impact of public data access on collaborative reduction of pollutants and carbon emissions: Evidence from open government data policy,Unveiling the impact of public data access on collaborative reduction of pollutants and carbon emissions: Evidence from open government data policy
RCA5C1A9910CA,RCA5C1A9910CA,doi_match,"The Water Governance Reform Framework: Overview and Applications to Australia, Mexico, Tanzania, USA and Vietnam","The water governance reform framework: Overview and applications to Australia, Mexico, Tanzania, U.S.A and Vietnam"
R9653E9F28CBE,R9653E9F28CBE,doi_match,WNK1 controls endosomal trafficking through TRIM27-dependent regulation of actin assembly,WNK1 controls endosomal trafficking through TRIM27-dependent regulation of actin assembly
RC95CBB9C24A4,RC95CBB9C24A4,doi_match,Ecosystem approach to sustainable neighborhoods: applicability of environmental and urban sustainability indicators in informal neighborhoods,Ecosystem approach to sustainable neighborhoods: applicability of environmental and urban sustainability indicators in informal neighborhoods
RFA4F0567EB17,RFA4F0567EB17,doi_match,"Enhancing Reliable Irrigation-Water Supply in Poverty-Ridden and Drought-Prone Areas: Pre-2017 Baseline Evidence From the Tawona Irrigation Scheme, Zimbabwe","Enhancing Reliable Irrigation–Water Supply in Poverty-Ridden and Drought-Prone Areas: Pre-2017 Baseline Evidence From the Tawona Irrigation Scheme, Zimbabwe"
R2A8BE91291BA,R2A8BE91291BA,doi_match,Nitrate reduction to nitrogen in wastewater using mesoporous carbon encapsulated Pd-Cu nanoparticles combined with in-situ electrochemical hydrogen evolution,Nitrate reduction to nitrogen in wastewater using mesoporous carbon encapsulated Pd–Cu nanoparticles combined with in-situ electrochemical hydrogen evolution
R7268AB78D25E-1,R7268AB78D25E,doi_match,REGULATORY ISSUES ON WATER DISINFECTION AND THE IMPACT OF DBP GENERATION ON DRINKING WATER QUALITY,Regulatory issues on water disinfection and the impact of DBP generation on drinking water quality; [QUESTÕES REGULATÓRIAS SOBRE A DESINFECÇÃO DA ÁGUA E O IMPACTO DA GERAÇÃO DE DBPs NA QUALIDADE DA ÁGUA TRATADA]
R65079DF66145,R65079DF66145,doi_match,Jordan River Water Dispute and Its Connection to the Arab Israeli War of June 1967: Insights from British Archives,Jordan River Water Dispute and Its Connection to the Arab Israeli War of June 1967: Insights from British Archives
RF0CD29C4EEC1-1,RF0CD29C4EEC1,doi_match,"Popular practices to the rescue of urban sanitation: pre-collection, an alternative service to the shortcomings of the formal waste management system in Yaounde","Popular practices to the rescue of urban sanitation: Pre-collection, an alternative service to the shortcomings of the formal waste management system in Yaounde; [Les pratiques populaires à la rescousse de la salubrité urbaine : La précollecte, un service alternatif aux insuffisances du système formel de gestion des déchets à Yaound]"
RB7075DE25B6D,RB7075DE25B6D,doi_match,Socioeconomic potential for rainwater harvesting systems in southern Brazilian municipalities,Socioeconomic potential for rainwater harvesting systems in southern Brazilian municipalities
R22D52711FA2C,R22D52711FA2C,doi_match,"Microfiber Fragment Pollution: Sources, Toxicity, Strategies, and Technologies for Remediation","Microfiber Fragment Pollution: Sources, Toxicity, Strategies, and Technologies for Remediation"
R307A2E6DDE40,R307A2E6DDE40,doi_match,"""We sleep 10cm apart so there is no social distancing"": COVID-19 preparedness in a Zimbabwean prison complex",“We sleep 10cm apart so there is no social distancing”: COVID-19 preparedness in a Zimbabwean prison complex
R65A7AFEB17B9,R65A7AFEB17B9,doi_match,Unplanned urbanization and health risks of Dhaka City in Bangladesh: uncovering the associations between urban environment and public health,Unplanned urbanization and health risks of Dhaka City in Bangladesh: uncovering the associations between urban environment and public health
R54578BF7A176,R54578BF7A176,doi_match,"Determination of the optimal capacity of a reservoir considering the effects of flood control volume change on its performance (case study: Darband dam, Iran)","Determination of the optimal capacity of a reservoir considering the effects of flood control volume change on its performance (case study: Darband dam, Iran)"
RFE7846A23C22,RFE7846A23C22,doi_match,Archipelagos and networks: urbanization and water privatization in the South,Archipelagos and networks: Urbanization and water privatization in the South
R7DA55293FF03,R7DA55293FF03,doi_match,Enabling trade across borders and food security in Africa,Enabling trade across borders and food security in Africa
RCDD2A6F242AA,RCDD2A6F242AA,doi_match,"Peri-urban schools of Kinshasa before and during COVID-19: an evaluation of water, handwashing facilities, and girl students' hand hygiene practices","Peri-urban schools of Kinshasa before and during COVID-19: an evaluation of water, handwashing facilities, and girl students’ hand hygiene practices"
RE6984CAB123F,RE6984CAB123F,doi_match,Industrial storm water pollution prevention: Effectiveness and limitations of source controls in the transportation industry,Industrial storm water pollution prevention: Effectiveness and limitations of source controls in the transportation industry
R73C7494E55DD,R73C7494E55DD,doi_match,Ranking water utilities in a competitive scenario using two years of information and data envelopment analysis,Ranking water utilities in a competitive scenario using two years of information and data envelopment analysis
R77BEC01311A1,R77BEC01311A1,doi_match,Application of Ceramic Membranes Derived from Waste and Natural Materials for the Removal of Organic Dyes from Wastewater: A Review,Application of Ceramic Membranes Derived from Waste and Natural Materials for the Removal of Organic Dyes from Wastewater: A Review
R406741933160,R406741933160,doi_match,Evaluation of surface water supply impacts from permit exemptions: A comparison with climate change and demand growth,Evaluation of surface water supply impacts from permit exemptions: A comparison with climate change and demand growth
RBAB11D829B58,RBAB11D829B58,title_year_match,Treatment of vegetable oil refinery wastewater by electrocoagulation,Treatment of vegetable oil refinery wastewater by electrocoagulation
R4F0C02E504D8,R4F0C02E504D8,doi_match,Risk of water quality changes in domestic water supply systems,Risk of water quality changes in domestic water supply systems
R1B3A51527908,R1B3A51527908,doi_match,Unintended pregnancies: a comprehensive cost-benefit analysis of family planning investment in Pakistan,Unintended pregnancies: a comprehensive cost–benefit analysis of family planning investment in Pakistan
RC7327E6DF654,RC7327E6DF654,doi_match,TECHNOLOGICAL STRATEGIES FOR PROTECTING AND IMPROVING THE BIOLOGICAL TREATMENT OF WASTE-WATER FROM A PETROCHEMICAL COMPLEX,Technological strategies for protecting and improving the biological treatment of wastewater from a petrochemical complex
R371D7DD278E0,R371D7DD278E0,doi_match,The politics of necessity: electricity and water in Great Britain,The politics of necessity: Electricity and water in Great Britain
R8F74892813E3,R8F74892813E3,doi_match,An Integrated Information System of Climate-Water-Migrations-Conflicts Nexus in the Congo Basin,An integrated information system of climate-watermigrations-conflicts nexus in the congo basin
R67B4818D18B5,R67B4818D18B5,doi_match,Sustainability Challenges for Sprawling Dhaka,Sustainability Challenges for Sprawling Dhaka
RD5D26E2CF359,RD5D26E2CF359,doi_match,Tracking and tracing water consumption for informed water sensitive intervention through machine learning approach,Tracking and tracing water consumption for informed water sensitive intervention through machine learning approach
R68BDCC71DE3C,R68BDCC71DE3C,doi_match,Effect of salt modification on the performance of layer-by-layer NF membranes for pharmaceuticals removal,Effect of salt modification on the performance of layer-by-layer NF membranes for pharmaceuticals removal
R169943FC84B2,R169943FC84B2,doi_match,Aedes Aegypti-Insights on the Impact of Water Services,Aedes Aegypti—Insights on the Impact of Water Services
RB068F5D4AA04,RB068F5D4AA04,doi_match,Global governance priorities derived from SDG spatiotemporal dynamics and causal interactions,Global governance priorities derived from SDG spatiotemporal dynamics and causal interactions
R3E343633A252,R3E343633A252,doi_match,Multi-criteria decision-making framework on process water treatment of minimally processed leafy greens,Multi-criteria decision-making framework on process water treatment of minimally processed leafy greens
R6B6B594041EE,R6B6B594041EE,doi_match,Living conditions of mine workers from eight mines in South Africa,Living conditions of mine workers from eight mines in South Africa
R3A1A4F6F0CF5,R3A1A4F6F0CF5,doi_match,Water pricing and water sector reforms information study in Ghana,Water Pricing and Water Sector Reforms Information Study in Ghana
RAF5F04B12F63,RAF5F04B12F63,doi_match,Spirituality in traditional water knowledge systems as a driver and barrier to aquatic ecosystem conservation in Zimbabwe,Spirituality in traditional water knowledge systems as a driver and barrier to aquatic ecosystem conservation in Zimbabwe
RFB2AA608FDB7,RFB2AA608FDB7,doi_match,"Role of panchayat (Local self-government) in managing disaster in terms of reconstruction, crop protection, livestock management and health and sanitation measures","Role of panchayat (Local self-government) in managing disaster in terms of reconstruction, crop protection, livestock management and health and sanitation measures"
R131093AB24CB,R131093AB24CB,doi_match,Gender equity and menstrual justice: a psychosocial review on stigma and discrimination in access to reproductive health,Gender equity and menstrual justice: a psychosocial review on stigma and discrimination in access to reproductive health
RE3A5562E2432,RE3A5562E2432,doi_match,Adapting the low carbon cities framework for Saudi Arabia: a comparative assessment of Riyadh and Jeddah under Vision 2030 and implications for sustainable social housing,Adapting the low carbon cities framework for Saudi Arabia: a comparative assessment of Riyadh and Jeddah under Vision 2030 and implications for sustainable social housing
R6DC146E8B1C1,R6DC146E8B1C1,doi_match,Resisting oblivion: scientific criticism and legal possibilities concerning the discharges of radioactive water from Fukushima,Resisting oblivion: scientific criticism and legal possibilities concerning the discharges of radioactive water from Fukushima
R418D292487BE,R418D292487BE,doi_match,"Single-atom catalyst cathodes for wastewater-to-hydrogen conversion in microbial electrolysis cells: Neutral HER kinetics, bio-abiotic interfaces, and sustainability","Single-atom catalyst cathodes for wastewater-to-hydrogen conversion in microbial electrolysis cells: Neutral HER kinetics, bio-abiotic interfaces, and sustainability"
RFB1B72FD753E,RFB1B72FD753E,doi_match,"Voices and challenges of marginalized and vulnerable groups in urban informal settlements in Nairobi, Kenya: building on a spectrum of community-based participatory research approaches","Voices and challenges of marginalized and vulnerable groups in urban informal settlements in Nairobi, Kenya: building on a spectrum of community-based participatory research approaches"
R0223D4A2AE11,R0223D4A2AE11,doi_match,Toward a quality-managed operational architecture for wastewater surveillance of zoonotic and emerging pathogens,Toward a quality-managed operational architecture for wastewater surveillance of zoonotic and emerging pathogens
RE6BAE83A85C9,RBE1724C46075,title_year_match,"MATERIAL COMPOSITION OF PEATS OF THE TIMIRYAZEVO MIRE (TOMSK, WESTERN SIBERIA)","Material composition of peats of the timiryazevo mire (tomsk, western siberia)"
RB152A5748C77,RB152A5748C77,doi_match,Improving health in cities through systems approaches for urban water management,Improving health in cities through systems approaches for urban water management
R45BD693B2553,R45BD693B2553,doi_match,"""Don't call me resilient again!': the New Urban Agenda as immunology ... or ... what happens when communities refuse to be vaccinated with ""smart cities' and indicators",‘Don’t call me resilient again!’: the New Urban Agenda as immunology … or … what happens when communities refuse to be vaccinated with ‘smart cities’ and indicators
R6E2460F15EBE,R6E2460F15EBE,doi_match,"Increasing latrine use in rural Karnataka, India using the risks, attitudes, norms, abilities, and self-regulation approach: A cluster-randomized controlled trial","Increasing latrine use in rural Karnataka, India using the risks, attitudes, norms, abilities, and self-regulation approach: A cluster-randomized controlled trial"
R2CF4B46BAA61,R2CF4B46BAA61,doi_match,"Long-term socio-economic and spatial pattern drivers of land cover change in a Caribbean tropical moist forest, the Cockpit Country, Jamaica","Long-term socio-economic and spatial pattern drivers of land cover change in a Caribbean tropical moist forest, the Cockpit Country, Jamaica"
R3601669E27FD,R3601669E27FD,doi_match,De novo actin polymerization is required for model Hirano body formation in Dictyostelium,De novo actin polymerization is required for model Hirano body formation in Dictyostelium
R83CD47DCEB40-1,R83CD47DCEB40,doi_match,Regarding Groundwater and Drinking Water Access through A Human Rights Lens: Self-Supply as A Norm,Regarding groundwater and drinkingwater access through a human rights lens: Self-Supply as a norm
R93EA2B2D00E7,R93EA2B2D00E7,doi_match,An Overview of the Presence of Cephalosporin Antibiotics in Aquatic Environments,An Overview of the Presence of Cephalosporin Antibiotics in Aquatic Environments
RDCA1346E8788,RDCA1346E8788,doi_match,Experiencing modular adaptive decentralized water security systems in southern Pakistan and implications for public health and nutrition: a qualitative exploratory study,Experiencing modular adaptive decentralized water security systems in southern Pakistan and implications for public health and nutrition: a qualitative exploratory study
R1E0A15AEB55A-1,R1E0A15AEB55A,doi_match,Evaluation on the integrated water resources management in China's majorcities - Based on City Blueprint® Approach,Evaluation on the integrated water resources management in China's major cities -- Based on City Blueprint® Approach
R96A74867D7C2,R96A74867D7C2,doi_match,"A neglected issue: informal settlements, urban development, and disaster risk reduction in Latin America and the Caribbean","A neglected issue: informal settlements, urban development, and disaster risk reduction in Latin America and the Caribbean"
RE2C9DA95CB65,RE2C9DA95CB65,doi_match,"The challenges of institutionalizing community-level social accountability mechanisms for health and nutrition: a qualitative study in Odisha, India","The challenges of institutionalizing community-level social accountability mechanisms for health and nutrition: A qualitative study in Odisha, India"
RB1D179B46C59,R72A00CCC01D5,title_year_match,THERMAL TREATMENT AS SUSTAINABLE SEWAGE SLUDGE MANAGEMENT,Thermal treatment as sustainable sewage sludge management
RE604382F73F6,RE604382F73F6,doi_match,Recommendations to derive quality standards for chemical pollutants in reclaimed water intended for reuse in agricultural irrigation,Recommendations to derive quality standards for chemical pollutants in reclaimed water intended for reuse in agricultural irrigation
R2AA31992A1D1,R2AA31992A1D1,doi_match,Sewage Sludge as N-Fertilizers for Crop Production Enabling the Circular Bioeconomy in Agriculture: A Challenge for the New EU Regulation 1009/2019,Sewage sludge as N-fertilizers for crop production enabling the circular bioeconomy in agriculture: A challenge for the new EU regulation 1009/2019
R06E76F851C97,R06E76F851C97,doi_match,Optimization of Drought Limited Water Level and Operation Benefit Analysis of Large Reservoir,Optimization of Drought Limited Water Level and Operation Benefit Analysis of Large Reservoir
RBC2896B0A49E,RBC2896B0A49E,doi_match,Enhancing biological nitrogen removal of slaughterhouse and meat processing wastewater in three-stage AO process by influent allocation: From lab-scale to full-scale investigation,Enhancing biological nitrogen removal of slaughterhouse and meat processing wastewater in three-stage AO process by influent allocation: From lab-scale to full-scale investigation
RBDC327D1074B,RBDC327D1074B,doi_match,Exploring the legal landscape of free menstrual products in schools: A scan of 50 states and DC,Exploring the legal landscape of free menstrual products in schools: A scan of 50 states and DC
R1BC7908EFFB6,R1BC7908EFFB6,doi_match,Retrospective application of WHO reporting system for lung cytopathology with assessment of risk of malignancy,Retrospective application of WHO reporting system for lung cytopathology with assessment of risk of malignancy
RDD486183A799-1,RDD486183A799,doi_match,Water transfers in southeastern Spain,Water transfers in southeastern Spain; [Trasvases de agua al sureste de España]
RB323F238E408,RB323F238E408,doi_match,Reshaping Urban Infrastructure Material Flow Analysis and Transitions Analysis in an Urban Context,Reshaping Urban Infrastructure: Material Flow Analysis and Transitions Analysis in an Urban Context
R2FD78ECD7A87,R2FD78ECD7A87,doi_match,"Waterlogging mitigation and safe water supply: lessons learnt from low-lying areas of Basirhat municipality, India","Waterlogging mitigation and safe water supply: lessons learnt from low-lying areas of Basirhat municipality, India"
R0B900EE8DCF7,R0B900EE8DCF7,doi_match,"Cystic Echinococcosis: An Impact Assessment of Prevention Programs in Endemic Developing Countries in Africa, Central Asia, and South America","Cystic Echinococcosis: An Impact Assessment of Prevention Programs in Endemic Developing Countries in Africa, Central Asia, and South America"
RF43E3CDED40E,RF43E3CDED40E,doi_match,Addressing Which Pathogens Are More Suitable to Ensure Water Reuse Safety-A Proof-of-Concept,Addressing Which Pathogens Are More Suitable to Ensure Water Reuse Safety—A Proof-of-Concept
R65D0BE20930E,R65D0BE20930E,doi_match,Promoting universal financial protection: a policy analysis of universal health coverage in Costa Rica (1940-2000),Promoting universal financial protection: A policy analysis of universal health coverage in Costa Rica (1940-2000)
RA80598B9FEE1,RB9A8E7D63DC5,title_year_match,Analyzing Chlorine Gas Release in Gilan Water Treatment Plant,Analyzing Chlorine Gas Release in Gilan Water Treatment Plant
R415A3BB84BB0,R415A3BB84BB0,doi_match,Multi-Criteria Assessment of Wastewater Treatment Technologies for Circular Economy Implementation Using an m-Polar Fuzzy Decision Model,Multi–Criteria Assessment of Wastewater Treatment Technologies for Circular Economy Implementation Using an m–Polar Fuzzy Decision Model
R27712C886886,R27712C886886,doi_match,Interspecific variation in avian thermoregulatory patterns and heat dissipation behaviours in a subtropical desert,Interspecific variation in avian thermoregulatory patterns and heat dissipation behaviours in a subtropical desert
RA74361AA2643,RA74361AA2643,doi_match,A drop in the bucket: examining practice and policy for water resilient urban agriculture and urban food system resilience,A drop in the bucket: examining practice and policy for water resilient urban agriculture and urban food system resilience
